global_step,episode,episode_return,episode_length,success,collision,off_route,agents_alive_done,stagnation,timeout,terminal_reason
37140,208,-5.130544311686664,127,0,1,0,0,0,0,collision
37185,209,-5.007636084073105,45,0,1,0,0,0,0,collision
37314,210,-5.137858114569815,129,0,1,0,0,0,0,collision
37613,211,-0.36331858225436936,299,0,0,0,0,0,0,terminated
37912,212,-0.3552910784528331,299,0,0,0,0,0,0,terminated
38211,213,-0.39970445351564343,299,0,0,0,0,0,0,terminated
38510,214,-0.3780956610040158,299,0,0,0,0,0,0,terminated
38809,215,-0.3668941679063574,299,0,0,0,0,0,0,terminated
39108,216,-0.36364244063705925,299,0,0,0,0,0,0,terminated
39247,217,-5.151939829783362,139,0,1,0,0,0,0,collision
39392,218,-5.154166895502895,145,0,1,0,0,0,0,collision
39541,219,-5.170286779648209,149,0,1,0,0,0,0,collision
39840,220,-0.3820195778192553,299,0,0,0,0,0,0,terminated
40139,221,-0.3905145806018078,299,0,0,0,0,0,0,terminated
40438,222,-0.38082878838850653,299,0,0,0,0,0,0,terminated
40737,223,-0.38352072950446875,299,0,0,0,0,0,0,terminated
41036,224,-0.3945943660596962,299,0,0,0,0,0,0,terminated
41058,225,-4.970789773675381,22,0,1,0,0,0,0,collision
41357,226,-0.3821931445088469,299,0,0,0,0,0,0,terminated
41513,227,-5.180884720768236,156,0,1,0,0,0,0,collision
41667,228,-5.17422774949066,154,0,1,0,0,0,0,collision
41966,229,-0.397385674675032,299,0,0,0,0,0,0,terminated
42104,230,-5.13485847533892,138,0,1,0,0,0,0,collision
42403,231,-0.38544343206364956,299,0,0,0,0,0,0,terminated
42702,232,-0.3866310436114664,299,0,0,0,0,0,0,terminated
43001,233,-0.3974919239880332,299,0,0,0,0,0,0,terminated
43300,234,-0.40033932016500584,299,0,0,0,0,0,0,terminated
43599,235,-0.3826675588547381,299,0,0,0,0,0,0,terminated
43898,236,-0.3982014289566011,299,0,0,0,0,0,0,terminated
44197,237,-0.4001598806437782,299,0,0,0,0,0,0,terminated
44295,238,-5.0880935724265886,98,0,1,0,0,0,0,collision
44594,239,-0.4039395439512354,299,0,0,0,0,0,0,terminated
44893,240,-0.397971081413946,299,0,0,0,0,0,0,terminated
45192,241,-0.39490833670934056,299,0,0,0,0,0,0,terminated
45491,242,-0.3728177284479552,299,0,0,0,0,0,0,terminated
45790,243,-0.3943568592525766,299,0,0,0,0,0,0,terminated
46089,244,-0.38680677196799096,299,0,0,0,0,0,0,terminated
46388,245,-0.3820907030389005,299,0,0,0,0,0,0,terminated
46687,246,-0.38361390494411934,299,0,0,0,0,0,0,terminated
46986,247,-0.4086417199515432,299,0,0,0,0,0,0,terminated
47285,248,-0.41469480008357607,299,0,0,0,0,0,0,terminated
47584,249,-0.4017103846204317,299,0,0,0,0,0,0,terminated
47883,250,-0.3964254057576728,299,0,0,0,0,0,0,terminated
47956,251,-5.048698202809674,73,0,1,0,0,0,0,collision
48255,252,-0.39361588553393306,299,0,0,0,0,0,0,terminated
48554,253,-0.3864540184376396,299,0,0,0,0,0,0,terminated
48853,254,-0.3870059801504284,299,0,0,0,0,0,0,terminated
263,1,-8.368423611323632,263,0,0,1,0,0,0,off_route
507,2,-8.349564012653746,244,0,0,1,0,0,0,off_route
755,3,-8.332770129023524,248,0,0,1,0,0,0,off_route
1016,4,-8.402003877205843,261,0,0,1,0,0,0,off_route
1281,5,-8.398971136135893,265,0,0,1,0,0,0,off_route
1532,6,-8.37140758195992,251,0,0,1,0,0,0,off_route
1764,7,-8.337551302531375,232,0,0,1,0,0,0,off_route
2020,8,-8.367711296504636,256,0,0,1,0,0,0,off_route
2264,9,-8.363637978282918,244,0,0,1,0,0,0,off_route
2517,10,-8.361218990816345,253,0,0,1,0,0,0,off_route
2774,11,-8.363339101696043,257,0,0,1,0,0,0,off_route
3018,12,-8.342265091500579,244,0,0,1,0,0,0,off_route
3256,13,-8.36816685986286,238,0,0,1,0,0,0,off_route
3505,14,-8.375095654407614,249,0,0,1,0,0,0,off_route
3751,15,-8.360829547211585,246,0,0,1,0,0,0,off_route
3998,16,-8.347962336143574,247,0,0,1,0,0,0,off_route
4241,17,-8.337346013421035,243,0,0,1,0,0,0,off_route
4499,18,-8.403470322552709,258,0,0,1,0,0,0,off_route
4758,19,-8.38146649804475,259,0,0,1,0,0,0,off_route
