global_step,episode,episode_return,episode_length,success,collision,off_route,agents_alive_done,stagnation,timeout,terminal_reason
67695,412,51.70055454523133,150,1,0,0,0,0,0,success
67848,413,51.71574004095857,153,1,0,0,0,0,0,success
67922,414,-9.50909648705383,74,0,1,0,0,0,0,collision
68075,415,51.736158593226286,153,1,0,0,0,0,0,success
68104,416,-9.487909409435618,29,0,1,0,0,0,0,collision
68242,417,51.7157842547624,138,1,0,0,0,0,0,success
68374,418,51.70336487078421,132,1,0,0,0,0,0,success
68506,419,51.709614001251026,132,1,0,0,0,0,0,success
68636,420,51.716280238440746,130,1,0,0,0,0,0,success
68663,421,-9.491407124342535,27,0,1,0,0,0,0,collision
68680,422,-9.611962002219247,17,0,1,0,0,0,0,collision
68812,423,51.71276114845056,132,1,0,0,0,0,0,success
68943,424,51.70678987262322,131,1,0,0,0,0,0,success
69070,425,-8.321907134275037,127,0,1,0,0,0,0,collision
69205,426,51.7241529115942,135,1,0,0,0,0,0,success
69223,427,-9.600532899628325,18,0,1,0,0,0,0,collision
69254,428,-9.447223184080634,31,0,1,0,0,0,0,collision
69388,429,51.71551719044087,134,1,0,0,0,0,0,success
69438,430,-9.305693737504058,50,0,1,0,0,0,0,collision
69551,431,-8.619509401294131,113,0,1,0,0,0,0,collision
69693,432,51.73826121194332,142,1,0,0,0,0,0,success
69713,433,-9.617013032320529,20,0,1,0,0,0,0,collision
69746,434,-9.4656268358678,33,0,1,0,0,0,0,collision
69877,435,51.722301123110896,131,1,0,0,0,0,0,success
69912,436,-9.423507626100058,35,0,1,0,0,0,0,collision
69948,437,-9.476890852051945,36,0,1,0,0,0,0,collision
69983,438,-9.508360580152853,35,0,1,0,0,0,0,collision
70011,439,-9.480015155026198,28,0,1,0,0,0,0,collision
70030,440,-9.61278199514086,19,0,1,0,0,0,0,collision
70122,441,-8.759614986629822,92,0,0,1,0,0,0,off_route
70307,442,51.68987584846286,185,1,0,0,0,0,0,success
70496,443,51.64946100178275,189,1,0,0,0,0,0,success
70690,444,51.661756279836915,194,1,0,0,0,0,0,success
70705,445,-9.644671454027547,15,0,1,0,0,0,0,collision
70744,446,-9.467584255907578,39,0,1,0,0,0,0,collision
70904,447,51.728999353602596,160,1,0,0,0,0,0,success
71040,448,51.73411837257249,136,1,0,0,0,0,0,success
71057,449,-9.622854008466039,17,0,1,0,0,0,0,collision
71087,450,-9.471076686102691,30,0,1,0,0,0,0,collision
71103,451,-9.627693222931539,16,0,1,0,0,0,0,collision
71229,452,51.69578799292491,126,1,0,0,0,0,0,success
71245,453,-9.626357792359789,16,0,1,0,0,0,0,collision
71274,454,-9.463838965654212,29,0,1,0,0,0,0,collision
71289,455,-9.637464260991825,15,0,1,0,0,0,0,collision
71413,456,51.681864509158835,124,1,0,0,0,0,0,success
71538,457,51.683689292781615,125,1,0,0,0,0,0,success
71565,458,-9.48865134964909,27,0,1,0,0,0,0,collision
71594,459,-9.478394354803779,29,0,1,0,0,0,0,collision
71609,460,-9.634790959223677,15,0,1,0,0,0,0,collision
71639,461,-9.48259630274528,30,0,1,0,0,0,0,collision
71766,462,51.69665112979463,127,1,0,0,0,0,0,success
71783,463,-9.623752397635114,17,0,1,0,0,0,0,collision
71814,464,-9.474703423362854,31,0,1,0,0,0,0,collision
71965,465,51.73846295425751,151,1,0,0,0,0,0,success
72102,466,51.707091124321025,137,1,0,0,0,0,0,success
72250,467,-8.565496841071075,148,0,1,0,0,0,0,collision
72382,468,51.724224226620834,132,1,0,0,0,0,0,success
72512,469,51.71866103824217,130,1,0,0,0,0,0,success
72528,470,-9.623118634295695,16,0,1,0,0,0,0,collision
72560,471,-9.482449507014667,32,0,1,0,0,0,0,collision
72691,472,51.70733927411026,131,1,0,0,0,0,0,success
72739,473,-9.291852973424968,48,0,1,0,0,0,0,collision
72866,474,51.692865602802655,127,1,0,0,0,0,0,success
72988,475,-8.432384712425089,122,0,1,0,0,0,0,collision
73148,476,51.70848250126327,160,1,0,0,0,0,0,success
73258,477,-9.276450047289952,110,0,1,0,0,0,0,collision
73447,478,51.695253366997164,189,1,0,0,0,0,0,success
73667,479,41.68807238889625,220,1,0,1,0,0,0,success
73838,480,51.71098867647093,171,1,0,0,0,0,0,success
73990,481,51.73478020012032,152,1,0,0,0,0,0,success
74155,482,51.692331711884236,165,1,0,0,0,0,0,success
74299,483,51.73074592554794,144,1,0,0,0,0,0,success
74429,484,51.705852230498756,130,1,0,0,0,0,0,success
74465,485,-9.459569024932026,36,0,1,0,0,0,0,collision
74481,486,-9.622482099613045,16,0,1,0,0,0,0,collision
74529,487,-9.28439378981314,48,0,1,0,0,0,0,collision
74555,488,-9.573637876814486,26,0,1,0,0,0,0,collision
74632,489,-9.481382830191944,77,0,1,0,0,0,0,collision
74775,490,51.703840945949196,143,1,0,0,0,0,0,success
74827,491,-9.465553197864,52,0,1,0,0,0,0,collision
74883,492,-9.270588872030553,56,0,1,0,0,0,0,collision
75013,493,51.70816745814729,130,1,0,0,0,0,0,success
75197,494,51.66961016955518,184,1,0,0,0,0,0,success
75214,495,-9.624851769422154,17,0,1,0,0,0,0,collision
75242,496,-9.484613064119653,28,0,1,0,0,0,0,collision
75287,497,-9.310746945990251,45,0,1,0,0,0,0,collision
75304,498,-9.610747210692535,17,0,1,0,0,0,0,collision
75333,499,-9.486686230270053,29,0,1,0,0,0,0,collision
75361,500,-9.488289492732923,28,0,1,0,0,0,0,collision
75487,501,51.68286584008719,126,1,0,0,0,0,0,success
75615,502,51.688421397140296,128,1,0,0,0,0,0,success
75781,503,51.65988125596159,166,1,0,0,0,0,0,success
75906,504,51.67596665382723,125,1,0,0,0,0,0,success
75924,505,-9.626809697800129,18,0,1,0,0,0,0,collision
75983,506,-9.372102072200702,59,0,1,0,0,0,0,collision
76198,507,51.625504032697286,215,1,0,0,0,0,0,success
76411,508,51.57882876691715,213,1,0,0,0,0,0,success
76583,509,51.68290907133751,172,1,0,0,0,0,0,success
76835,510,51.42233373138613,252,1,0,0,0,0,0,success
76930,511,-9.328201535984208,95,0,1,0,0,0,0,collision
77171,512,51.58338122810957,241,1,0,0,0,0,0,success
77262,513,-9.236086203444993,91,0,1,0,0,0,0,collision
77458,514,51.605294855290914,196,1,0,0,0,0,0,success
77677,515,51.5321216927929,219,1,0,0,0,0,0,success
77856,516,51.68299780279731,179,1,0,0,0,0,0,success
77949,517,-8.749890291877891,93,0,1,0,0,0,0,collision
78078,518,51.713566492958655,129,1,0,0,0,0,0,success
78295,519,-8.927158419649844,217,0,1,0,0,0,0,collision
78346,520,-9.388543965245292,51,0,1,0,0,0,0,collision
78415,521,-9.225720483790223,69,0,1,0,0,0,0,collision
78526,522,-8.729907648794812,111,0,1,0,0,0,0,collision
78699,523,51.699989125548534,173,1,0,0,0,0,0,success
78839,524,51.716478177490885,140,1,0,0,0,0,0,success
78970,525,51.703369709614705,131,1,0,0,0,0,0,success
79150,526,51.666624699929066,180,1,0,0,0,0,0,success
79300,527,51.68669861964892,150,1,0,0,0,0,0,success
79347,528,-9.3052301030563,47,0,1,0,0,0,0,collision
79479,529,51.712942372257224,132,1,0,0,0,0,0,success
79618,530,51.72457597630862,139,1,0,0,0,0,0,success
79765,531,51.7041792231244,147,1,0,0,0,0,0,success
80002,532,-9.673644843245402,237,0,1,0,0,0,0,collision
80138,533,51.71930476931264,136,1,0,0,0,0,0,success
80355,534,51.58861713819119,217,1,0,0,0,0,0,success
80754,535,0.6141622934376931,399,0,0,0,0,0,1,timeout
80896,536,51.714208034406106,142,1,0,0,0,0,0,success
81045,537,51.728364015537785,149,1,0,0,0,0,0,success
81095,538,-9.306608171492998,50,0,1,0,0,0,0,collision
81195,539,-8.767350455266127,100,0,0,1,0,0,0,off_route
81465,540,51.430194170599094,270,1,0,0,0,0,0,success
81547,541,-9.572733728257981,82,0,0,1,0,0,0,off_route
81701,542,-9.687919010926757,154,0,1,0,0,0,0,collision
81918,543,51.54068274994229,217,1,0,0,0,0,0,success
82012,544,-8.780900558310917,94,0,1,0,0,0,0,collision
82188,545,51.59443515567703,176,1,0,0,0,0,0,success
82354,546,51.72151961286741,166,1,0,0,0,0,0,success
82400,547,-9.314225278578116,46,0,1,0,0,0,0,collision
82581,548,51.60401369437885,181,1,0,0,0,0,0,success
82718,549,-8.235478426697396,137,0,0,1,0,0,0,off_route
82859,550,51.713930769404314,141,1,0,0,0,0,0,success
82986,551,51.690436989254586,127,1,0,0,0,0,0,success
83035,552,-9.265273300531577,49,0,1,0,0,0,0,collision
83170,553,51.72580385755395,135,1,0,0,0,0,0,success
83365,554,51.555068159048425,195,1,0,0,0,0,0,success
83513,555,51.693808328888345,148,1,0,0,0,0,0,success
83660,556,51.70927281770154,147,1,0,0,0,0,0,success
83734,557,-9.27116888012975,74,0,1,0,0,0,0,collision
83887,558,51.674972340196845,153,1,0,0,0,0,0,success
84026,559,51.72516100355153,139,1,0,0,0,0,0,success
84263,560,51.48121025845622,237,1,0,0,0,0,0,success
84384,561,-9.416170014838942,121,0,1,0,0,0,0,collision
84539,562,51.6687174114386,155,1,0,0,0,0,0,success
84691,563,51.72820529425882,152,1,0,0,0,0,0,success
84851,564,51.655877486516495,160,1,0,0,0,0,0,success
84933,565,-9.392451296150607,82,0,1,0,0,0,0,collision
84954,566,-9.598582037749948,21,0,1,0,0,0,0,collision
85123,567,51.70742599718619,169,1,0,0,0,0,0,success
85253,568,51.69626684470725,130,1,0,0,0,0,0,success
85342,569,-9.275420810589727,89,0,1,0,0,0,0,collision
85470,570,51.68561349613775,128,1,0,0,0,0,0,success
85664,571,51.58473051845412,194,1,0,0,0,0,0,success
85755,572,-8.766982942315494,91,0,0,1,0,0,0,off_route
85931,573,51.59081174126176,176,1,0,0,0,0,0,success
86062,574,51.72808855070598,131,1,0,0,0,0,0,success
86201,575,51.712744197190055,139,1,0,0,0,0,0,success
86336,576,51.734706638574316,135,1,0,0,0,0,0,success
86508,577,51.646806489790585,172,1,0,0,0,0,0,success
86635,578,51.694625212870484,127,1,0,0,0,0,0,success
86763,579,51.70020092019848,128,1,0,0,0,0,0,success
86890,580,51.68520370646651,127,1,0,0,0,0,0,success
87065,581,51.64943866418546,175,1,0,0,0,0,0,success
87193,582,51.70606928738131,128,1,0,0,0,0,0,success
87349,583,51.67678172640016,156,1,0,0,0,0,0,success
87487,584,51.726409072183436,138,1,0,0,0,0,0,success
87633,585,51.70931026295771,146,1,0,0,0,0,0,success
87763,586,51.67431870600154,130,1,0,0,0,0,0,success
87879,587,-8.505000004322174,116,0,1,0,0,0,0,collision
88006,588,51.68093913970247,127,1,0,0,0,0,0,success
88140,589,51.693767850250154,134,1,0,0,0,0,0,success
88280,590,-8.416680487946463,140,0,1,0,0,0,0,collision
88415,591,-8.256065791398829,135,0,0,1,0,0,0,off_route
88552,592,51.71411200793219,137,1,0,0,0,0,0,success
88679,593,-8.468381984840706,127,0,1,0,0,0,0,collision
88834,594,51.692128478423506,155,1,0,0,0,0,0,success
88951,595,-8.533913379609816,117,0,1,0,0,0,0,collision
89096,596,51.71273523168649,145,1,0,0,0,0,0,success
89332,597,51.57473842016653,236,1,0,0,0,0,0,success
89480,598,-8.44820553204634,148,0,1,0,0,0,0,collision
89613,599,51.70699788188384,133,1,0,0,0,0,0,success
89774,600,51.685504164528965,161,1,0,0,0,0,0,success
89904,601,51.7056720771365,130,1,0,0,0,0,0,success
90043,602,51.721425762738924,139,1,0,0,0,0,0,success
90187,603,51.70129761365235,144,1,0,0,0,0,0,success
90323,604,51.721025796640646,136,1,0,0,0,0,0,success
90477,605,51.730525531514466,154,1,0,0,0,0,0,success
90609,606,51.68910794220481,132,1,0,0,0,0,0,success
90748,607,51.702699389856946,139,1,0,0,0,0,0,success
90943,608,51.56732933989257,195,1,0,0,0,0,0,success
91081,609,51.72858997971146,138,1,0,0,0,0,0,success
91222,610,51.70561240205036,141,1,0,0,0,0,0,success
91356,611,51.70322055967016,134,1,0,0,0,0,0,success
91533,612,51.667324252943004,177,1,0,0,0,0,0,success
91694,613,51.66489380691359,161,1,0,0,0,0,0,success
91823,614,51.69604590279764,129,1,0,0,0,0,0,success
91956,615,51.70290321343458,133,1,0,0,0,0,0,success
92098,616,51.70938110667237,142,1,0,0,0,0,0,success
92246,617,51.69775908419332,148,1,0,0,0,0,0,success
92386,618,51.728098165314755,140,1,0,0,0,0,0,success
92543,619,51.7371519232924,157,1,0,0,0,0,0,success
92685,620,51.71412287050752,142,1,0,0,0,0,0,success
92820,621,51.70977118141353,135,1,0,0,0,0,0,success
92951,622,51.69589903176702,131,1,0,0,0,0,0,success
93086,623,51.7238901235573,135,1,0,0,0,0,0,success
93221,624,51.70592046646283,135,1,0,0,0,0,0,success
93438,625,51.41987196407658,217,1,0,0,0,0,0,success
93573,626,51.71764785188038,135,1,0,0,0,0,0,success
93716,627,51.71254113154325,143,1,0,0,0,0,0,success
93849,628,51.7058817790865,133,1,0,0,0,0,0,success
93976,629,51.691604464724286,127,1,0,0,0,0,0,success
94109,630,51.69611060606705,133,1,0,0,0,0,0,success
94251,631,51.73024810349006,142,1,0,0,0,0,0,success
94417,632,51.724672520307465,166,1,0,0,0,0,0,success
94558,633,51.741011389938805,141,1,0,0,0,0,0,success
94702,634,51.7362877452884,144,1,0,0,0,0,0,success
94854,635,51.746219930451545,152,1,0,0,0,0,0,success
94991,636,51.72336105411075,137,1,0,0,0,0,0,success
95121,637,51.71369518921195,130,1,0,0,0,0,0,success
95257,638,51.70689502023659,136,1,0,0,0,0,0,success
95396,639,51.69881524475021,139,1,0,0,0,0,0,success
95535,640,51.71972179848949,139,1,0,0,0,0,0,success
95669,641,51.69353507016216,134,1,0,0,0,0,0,success
95786,642,-8.5184557588149,117,0,0,1,0,0,0,off_route
95916,643,51.69752077583969,130,1,0,0,0,0,0,success
96086,644,51.59809999883267,170,1,0,0,0,0,0,success
96485,645,-0.9258695114511645,399,0,0,0,0,0,1,timeout
96642,646,51.653495729400305,157,1,0,0,0,0,0,success
96715,647,-9.553372597276859,73,0,1,0,0,0,0,collision
97114,648,-0.7330241009198912,399,0,0,0,0,0,1,timeout
97271,649,51.671524942188725,157,1,0,0,0,0,0,success
97477,650,51.57565813527639,206,1,0,0,0,0,0,success
97624,651,51.69746698624503,147,1,0,0,0,0,0,success
97661,652,-9.563636697254113,37,0,1,0,0,0,0,collision
97719,653,-9.521049824786784,58,0,1,0,0,0,0,collision
97758,654,-9.458222138290685,39,0,1,0,0,0,0,collision
97915,655,51.684537036600844,157,1,0,0,0,0,0,success
97998,656,-9.563558472504745,83,0,1,0,0,0,0,collision
98277,657,-9.888132171880068,279,0,1,0,0,0,0,collision
98330,658,-9.359735604895361,53,0,1,0,0,0,0,collision
98566,659,51.49880144387428,236,1,0,0,0,0,0,success
98697,660,51.69381642054473,131,1,0,0,0,0,0,success
98839,661,51.71411084046523,142,1,0,0,0,0,0,success
98987,662,51.68797067855504,148,1,0,0,0,0,0,success
99028,663,-9.518199258116745,41,0,1,0,0,0,0,collision
99212,664,51.63438520679761,184,1,0,0,0,0,0,success
99419,665,51.65005529714842,207,1,0,0,0,0,0,success
99558,666,51.74237120205573,139,1,0,0,0,0,0,success
99709,667,51.68949177556219,151,1,0,0,0,0,0,success
